Folder,genotypes,location,hull,cotyledon,rep,4_sal,vanil_4gluc,querc_glucI,cat_13C,cat,epi_cat,cat_gluc,gallo,epi_gallo,epi_cat_gall,epi_gallo_gall,A2,B1,CC_I,CC_II,B2,CCC_I,CCC_II,C1,CCC_III,3_cinn,kaempf_rhamn,querc_di_glucI,kaemp_di_rut,malv_3galact,querc_3_4di_gluc,kaemp_3robin_7rhamn,lut_3_7di_gluc,lut_di_gluc,kaemp_rhamn_gluc_I,kaemp_rhamn_gluc_II,resv_3gluc,querc_3galact,querc_3rutin,querc_3gluc,myr_3rhamn,kaemp_3rutin,lut_7gluc,kaemp_7neohesp,kaem_3gluc,querc_3rhamn,apig_7gluc,querc_4gluc,lut_4gluc,myr,kaemp_rhamn_galact,querc_di_glucII,querc_glucII,4_coum,querc,lut,flavan,narin,apig,flav,kaemp,querc_glucIII,731.7,1155.9I,1155.9II,1444.1I,1444.1II,595.6I,595.6II,595.6IV,609.6,883.7I,883.7II,883.7IV,899.7I,899.7II,899.7III,915.6II,915.6III,915.6IV,1171.8I,1171.8II,1171.8III,1187.8I,1187.8II,1187.8III,1460.1I,1460.1II,1475.8I,1475.8II,1492.2I,1492.2II,1748.2,1764.4,1204.8I,1204.8II,1204.8III,1509.2I,1509.2II,1525.1
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_146,SPG,brown,red,2,1,0.243638608,0.005064952,1,0.485983512,0.013622238,6.349565929,0.141433354,0.013192063,0.001594408,0.001058627,0.00161994,0.057791839,1.044133933,0.106656911,0.011197687,2.166582251,0.316846324,0.014727524,0.283779623,1,27.63775248,0.315854635,574.553737,0.007000246,0.003549766,21.77578611,0.006641808,1.785788243,0.508539415,0.090896459,0.130880967,0.023496825,0.131306237,0.011930877,0.126837658,0.021101466,0.017594011,0,0.058000183,0.294083651,0.047609557,0.022435693,0.561276252,0.014703666,4.757336507,0.228773105,0.102893927,1,0.000619319,0.000424534,0.0204394,0.00063433,0.001394231,0.002880146,0.000653026,0.024478184,0.846593972,4.345381298,4.37352905,1.037639629,1.104018425,2.810047742,2.092581232,13.82948178,1.113176556,25.82459447,7.017226504,1.339054796,4.788758421,3.489617865,23.20876585,1.032179511,1.381949278,1.817974281,8.663912598,4.812212993,2.4960688,12.91410238,4.428190222,1.875030754,2.41027923,1.68053403,3.892601324,2.053284407,2.377368493,0.976501017,0.446689492,0.658817991,2.423819659,2.453624202,6.13256912,1.185510879,0.905199697,0.853831875
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_146,SPG,brown,red,1,1,0.249852201,0.013941252,1,0.526843368,0.013690611,6.129270456,0.180274795,0.00605448,0.000711644,0.000506653,0.001134354,0.124116649,0.998010496,0.125615384,0.014151848,2.175093717,0.267581371,0.007399163,0.300945517,1,28.6519702,0.34516915,432.817106,0.006233854,0.002242824,18.63314208,0.003627363,0.985137954,0.301323881,0.185323497,0.193233844,0.012539599,0.065102174,0.024823277,0.096781882,0.018374456,0.063358889,0.000783582,0.028604087,0.273645399,0.021319304,0.00405923,0.755311985,0.003721048,4.269138308,0.226343791,0.179383178,1,0,0.002969615,0.007688732,0.000748624,0.001696383,0.000421492,0.000376009,0.024126137,0.835070089,5.351128029,5.019113968,1.455773942,1.379234998,3.264544431,0.909067624,14.00633325,1.246072614,28.71650535,7.955285777,1.467791365,6.67646774,4.090088069,27.30792894,1.26729978,1.602524514,1.962058114,10.75149056,5.410086108,3.209171504,18.58098155,5.910216359,2.512755296,3.358805905,2.545059652,5.572491752,2.482113099,3.181984413,1.767110769,0.989815163,1.087623056,4.12000183,2.837981031,6.948064873,2.239363156,1.215787259,1.085705421
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_179,SPG,brown,red,3,1,0.262513521,0.021035969,1,0.524989544,0.018171753,4.563140491,0.286313137,0.007917043,0.0023778,0.000914471,0.000711379,0.113677028,0.882012643,0.089097836,0.012319822,1.688892901,0.248203436,0.001098121,0.221428103,1,23.82589664,0.297550973,526.8224629,0,0.000319507,12.82299258,0.001131182,2.780658131,1.060604799,0.137645462,0.145079359,0.002613286,0.046470749,0.027031226,0.083273487,0.027200721,0.042808594,0.003859412,0.056739055,0.189017187,0.068057204,0.005501756,0.421301285,0.002680499,5.888187857,0.302787285,0.077964847,1,0.000542742,0.001012481,0.011569348,0.005583831,0.001970922,0.001328996,0.000261805,0.031340158,0.915076536,3.48898904,3.847207792,1.230225489,1.132273822,2.991735046,1.492413668,14.50766769,1.163182703,26.4902715,6.90134357,1.357454039,6.115955433,3.926949652,26.96489341,1.40549701,1.473348924,1.859216543,8.863492423,4.728204064,2.808953126,15.4386594,4.978579275,1.811894268,2.756198492,1.686674746,5.080469129,2.483284416,3.311595962,1.433308699,0.692648449,0.984312282,2.929223276,3.131508412,7.550519201,1.677041992,1.39126622,0.977840952
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_179,SPG,brown,red,2,1,0.232407189,0.026305929,1,0.544792043,0.025763583,5.325924727,0.266759045,0.005287486,0.001022109,0.000722263,0.0052818,0.074994528,1.000207995,0.121922591,0.00635505,2.047760345,0.315422059,0.009648449,0.299315807,1,19.32559171,0.388933579,385.331803,0.010146238,0.002094727,8.546632228,0.023692628,4.910914796,0.730370439,0.134934933,0.19394887,0.014456221,0.071939353,0.025025447,0.139512991,0.014807043,0.057744972,0.002804493,0.039203014,0.281076313,0.051300023,0.017017576,0.520150787,0.003852045,3.538778703,0.291025887,0.093272958,1,0.00136483,0.002617978,0.009032367,0.004487851,0.002046551,0.002704148,0.001580298,0.05255559,1.079045925,4.529133153,4.884597835,1.434958665,1.476602551,3.64344185,1.352136412,17.00047425,1.24214499,31.18185751,8.274783067,1.763657609,7.158801995,5.009449945,31.80466678,1.70680571,1.571933184,2.341761021,10.45006898,5.491092081,3.586551698,18.53962105,6.189471967,2.421876186,3.282550338,2.151008731,6.606267863,3.169560218,4.481183092,1.715792098,1.071974184,1.349609116,3.769291009,4.173513397,9.824594515,2.369843472,1.454714556,1.318538559
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_179,SPG,brown,red,1,1,0.275354174,0.009658924,1,0.689009,0.028449268,16.48512028,0.221150161,0.016422477,0,0.000409265,0.00124969,0.102740884,0.599311518,0.058322882,0.026534402,1.186552975,0.153375618,0.000175273,0.165786523,1,17.89356047,0.159104568,395.8887137,0,0.001926207,20.43005948,0.008002833,0.848158755,0.042939172,0.104881476,0.1585082,0.010827498,0.059185125,0.01599945,0.204691519,0.018350289,0.027749915,0,0.02669677,0.246968613,0.041427652,0.000544687,0.461837274,0.00391102,8.418244016,0.317377986,0.153071808,1,0.000453309,0.002246612,0.010225317,0.001219619,0,0,0.000450983,0.014461098,0.763549965,2.996015794,2.773379136,0.807293772,0.545844515,2.374603972,1.404192246,11.50311046,0.870966453,23.10030618,5.619599249,0.97218153,4.372464464,2.722607009,18.63575468,0.602718225,1.345729149,1.848195173,6.67227976,3.656874943,2.255592246,12.12460512,4.192898971,1.903122865,2.130522453,1.567280317,3.729083713,1.880649011,2.360278761,1.289594102,0.432770483,0.564469662,3.067489823,2.146532209,5.219041021,1.288001167,0.622223231,0.784407164
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_53,SPG,brown,red,3,1,0.249050241,0.015707782,1,0.301666446,0.008673851,3.891937661,0.073304754,0.003472086,0.002522691,0.001561455,0.000891974,0.104458237,0.612765411,0.07430039,0.011022298,1.317404015,0.17595479,0.006808802,0.208106318,1,49.13488604,0.497845885,687.9243809,0.023464599,0.004255387,11.80607024,0.00317922,8.232271297,1.296610356,0.302019988,0.269131728,0.029803446,0.078230965,0.040156025,0.179016909,0.003665202,0.151377375,0.006506581,0.057396667,0.38203457,0.048140146,0.008021527,1.060439029,0.003205048,5.825915351,0.475211641,0.188170118,1,0,0.000309922,0.007909084,0.001884578,0.000751931,0.000946568,0.000209363,0.030513821,0.693022523,3.54009272,3.58938954,0.987373081,1.062306012,2.644716964,2.011672697,10.09254452,1.072792122,22.0894179,6.140833992,1.290055,5.20039859,3.602814048,21.33979871,0.945216356,1.08438275,1.991899251,7.771420576,4.19392031,2.655721803,14.27902872,4.585637761,1.744458105,2.506111601,1.591022439,4.468304822,2.588448184,3.147851763,1.357103368,0.608487819,0.883012589,2.645510849,2.811553356,5.941429879,1.840546692,1.152727067,0.824398509
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_53,SPG,brown,red,2,1,0.274852754,0.014952087,1,0.370379759,0.02761344,4.941753323,0.128338746,0.010061409,0.00076079,0.000544316,0.001238897,0.093406589,0.846022874,0.088553491,0.00334246,1.645759282,0.21955525,0.003927401,0.237211649,1,36.82932251,0.369224538,575.2089685,0,0.003763537,9.220617641,0,3.2731882,1.515575397,0.212586401,0.195624964,0.005545201,0.087551766,0.009125405,0.190349762,0.023582471,0.03769662,0,0.0868226,0.329766046,0.021402682,0.007695615,0.53052892,0.000934999,4.085762393,0.29864296,0.129851921,1,0.001148584,0.000314604,0.007283677,0.002673828,0.0015006,0.002072833,0.001187918,0.02631089,0.605062484,3.643600973,3.781235421,1.179434757,0.897832413,2.689894128,3.298580132,11.15712287,1.107428293,22.66159191,6.213036585,1.210735116,4.638948691,3.428232354,21.22344934,0.945350271,1.24711078,1.653007772,7.826248683,4.045609517,2.640158638,13.75905681,4.869851937,1.739507261,2.413482257,1.710721463,4.700427228,2.309211346,2.993832121,1.54887857,0.706512036,0.964665267,2.477806779,2.580531049,5.321142862,1.622292744,1.187420049,0.978718408
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_53,SPG,brown,red,1,1,0.288426727,0.019036806,1,0.413450772,0.00688524,4.257189585,0.117920129,0.008791145,0.001386574,0.00069917,0.001854887,0.12727916,0.657067902,0.082108542,0.022179274,1.150181067,0.15463619,0.001862165,0.188241965,1,30.18890134,0.27798923,375.1722141,0,0.001460952,5.59092572,0.000534356,3.447366409,0.837615332,0.103104449,0.155198202,0.009663614,0.05273314,0.03130625,0.100585748,0.016032033,0.028116356,0.001630544,0.034631628,0.275241249,0.014858155,0.008240154,0.394233584,0.002220257,2.618643475,0.197786835,0.048697995,1,0.000407291,0.000600942,0.009088655,0.000512842,0,0.000528571,0.000164002,0.015524535,0.609102273,3.213609703,3.343221277,0.946093801,1.171120133,2.359255902,1.584934523,9.040518505,1.044842933,19.88846459,5.690388656,1.117157992,4.410766992,2.989252562,19.87453725,0.957510092,1.080909578,1.581411281,7.279956639,3.824616113,2.80523596,13.52669114,4.32287583,1.873879725,2.445881019,1.641538017,4.296902897,2.114490273,2.979041727,1.472937383,0.594196965,0.937550745,2.992821859,2.430484234,5.609634143,1.664682588,0.867896645,0.920488716
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_58,SPG,brown,red,3,1,0.310667636,0.013491598,1,0.462637931,0.032937066,4.806789903,0.179026522,0.0080363,0.002697075,0.000887953,0.004888971,0.098567895,0.948413636,0.119036548,0.018846668,2.200346707,0.3473913,0.007602033,0.339438107,1,38.33246209,0.295625137,574.3377076,0,0.007373733,18.07199621,0,2.637149287,0.378084563,0.302933049,0.217231648,0.015811253,0.095225951,0.005300034,0.139925841,0.024650001,0.060641917,0,0.079609338,0.276882551,0.032630898,0.008790739,1.002334378,0.002839226,3.060267843,0.476882247,0.164304519,1,0.000374964,0.010498317,0.005495517,0.000755219,0,0.000523261,0.000621992,0.049871258,0.82232358,5.451305373,5.029701667,1.733708706,1.489747759,2.491519038,1.958937696,10.01982379,1.039885785,23.79493256,6.572968475,1.262645173,4.417741283,2.604155038,17.82095329,1.012017375,1.426895814,1.571610474,10.13881301,5.045106476,2.826979966,13.36171434,4.030941945,2.312492008,3.542627434,2.561599645,4.994185618,2.462624513,2.925561678,1.784496346,1.169655753,1.220049173,3.092240693,2.022410403,5.087349217,1.235498685,0.853389749,0.92925553
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_58,SPG,brown,red,2,1,0.24149796,0.016356582,1,0.333511334,0.018794563,4.246752379,0.111090021,0.007720808,0.000989678,0.001490384,0.003381182,0.083164387,0.857754565,0.1024682,0.004501099,1.720588965,0.244442844,0.003881325,0.247972802,1,51.40298525,0.318643972,569.8604399,0.006794813,0.003620796,14.75591744,0.002219425,3.450431571,0.376664153,0.122046855,0.171275406,0.02202524,0.069940054,0.011889553,0.108298979,0.01006018,0.099655036,0,0.053037723,0.371405098,0.026437682,0.006556361,0.912276965,0.004933751,2.369535233,0.287314204,0.111649634,1,0.001864847,0.000364086,0.006107075,0.000571738,0.001311857,0.001268327,0.001157789,0.040147222,0.805639016,4.51660807,4.670976803,1.381376444,1.487001563,2.623839388,1.500781354,10.77065916,0.94574447,22.95657645,6.196632321,1.085526627,4.355784419,2.431660899,16.63361531,1.02825906,1.235805559,1.676224867,8.854786589,4.63361814,2.618227129,12.43312999,4.594249401,2.220833409,2.82842066,2.09624004,4.666018265,2.223726396,2.611204011,1.668582124,0.933663444,0.906728669,3.120932147,2.129620016,4.856767833,1.484600567,0.932215897,0.896222337
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_R_58,SPG,brown,red,1,1,0.293397624,0.008929032,1,0.439184267,0.019327109,3.983858072,0.153842447,0.012444078,0.000480445,0.00059612,0.001667273,0.131627938,0.849678048,0.114580748,0.021054616,1.743514102,0.239133221,0.011969996,0.25677302,1,37.74979598,0.250469839,456.3531691,0,0.004114135,16.28807424,0.000522762,1.80377107,0.267964535,0.140384255,0.164365283,0.013553161,0.049770448,0.02030982,0.147465516,0.00986812,0.033934096,0.00176494,0.049376385,0.255834272,0.031579338,0.005405628,0.777358907,0.000835336,2.415601899,0.274992573,0.111123891,1,0.001301127,0.000310918,0.005739103,0.000673538,0,0.000300679,0.000215186,0.027199369,0.776637278,5.920422102,5.49605458,2.209811729,2.121020873,2.848388512,1.429465303,11.96860518,0.98311831,27.6773787,7.362696367,1.485473379,5.652677112,2.879582528,20.99004376,1.086583984,1.471663761,2.064626992,12.02871757,6.203278687,3.598501383,16.28448145,5.336670241,2.654659704,4.142354327,2.870044096,6.456406182,3.126110633,3.665049715,2.236219734,1.256901069,1.418376714,3.65415173,2.587179656,6.240900457,1.959676421,1.28962193,1.178248202
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_111,SPG,brown,yellow,3,1,0.241441352,0.242168007,1,0.434921573,0.026663693,5.432883124,0.142622528,0.008354104,0.001331365,0.00052898,0.003142925,0.120168109,0.602337678,0.059698932,0.013531925,1.294224856,0.171284535,0.007344172,0.150549532,1,20.35657804,0.456407039,472.0537055,0,0.000202585,17.75442406,0,1.008844356,0.306505397,0.099783219,0.154739095,0.016391143,0.079545391,0.019125557,0.222017608,0.013305858,0.024428567,0.00141834,0.082598536,0.296034759,0.006979451,0.006016198,0.714615089,0.012539345,5.390713901,0.204354706,0.107411333,1,0,0.001904604,0.011923672,0.000438739,0.001381863,0.000531169,0.001079101,0.030450338,0.632666174,2.899904496,3.297895263,0.894967633,0.714424247,2.42292886,1.418321676,10.41393325,0.967486998,19.57503268,5.292092301,1.073666257,4.107981708,3.267860912,19.25934082,0.918572941,1.208228186,1.324213898,6.30080116,3.276525095,2.457176937,11.1258389,3.780504606,1.596814173,1.838585992,1.406587166,3.884707127,2.062782647,2.107841209,1.235447635,0.562112968,0.642416757,2.347726362,2.110942038,5.014057872,0.96893132,0.873834917,0.790506505
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_111,SPG,brown,yellow,2,1,0.204722679,0.173010423,1,0.520926854,0.047137509,6.599029499,0.172393031,0.015056703,0.001413074,0.004923843,0.003485623,0.171838859,0.676590205,0.082624434,0.012925263,1.450645788,0.174734951,0.015705684,0.235963685,1,31.84541044,0.486594186,491.0911536,0.010682873,0.000925417,16.99514477,0.002515809,1.77546113,0.546570316,0.073628825,0.155581227,0.035877816,0.044393515,0.03464993,0.25957408,0.011237916,0.044975265,0.00137943,0.135366352,0.313780328,0.071983156,0.013335528,0.993138457,0.005239889,4.231828961,0.301163603,0.120445608,1,0.001029834,0.001623388,0.009759577,0.000709716,0.00313604,0.00140228,0.000596304,0.028368462,0.595065404,2.915239468,2.895336443,0.793453121,0.759097833,2.42780833,1.455922101,11.57199761,0.808495858,21.62213528,5.699386205,1.056410761,5.075588491,3.509074014,20.1184972,0.957585132,1.273867776,1.815837477,6.386655733,3.654679921,2.377660292,11.17649991,4.561471609,1.914290213,2.0864771,1.417965209,3.046805313,1.86669319,2.562242111,0.995280991,0.509863571,0.602362135,2.744591673,2.413429099,5.517987413,1.126160209,1.06814131,0.909318463
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_111,SPG,brown,yellow,1,1,0.252219045,0.108476884,1,0.447221048,0.022983876,5.345437541,0.183852701,0.011251561,0.001260117,0.000588324,0.003319399,0.15275135,0.594086505,0.064691182,0.021265322,1.136373342,0.134533909,0,0.159269474,1,24.03888215,0.302127782,382.323111,0,0.011379204,15.65295968,0.000734954,0.942387509,0.351982138,0.098501263,0.112560852,0.004473788,0.109119698,0.014214165,0.171380792,0.012372636,0.041583091,0.000467235,0.073326206,0.256064211,0.029314355,0.001951486,0.93471447,0.006221137,4.665291363,0.208362927,0.094270017,1,0,0.000736261,0.004975563,0.000820171,0.000807099,0.000208715,0.000195104,0.015359255,0.491551718,2.368853669,2.566100834,0.738355968,0.651288884,2.135517221,0.746564775,9.08053338,0.893501812,16.82738018,4.629921083,0.832422482,3.753962481,3.148745184,17.6789075,0.929102491,0.950772222,1.355545231,6.05295933,2.849833505,2.344733179,10.67634631,3.623200573,1.381022427,1.741118974,1.200519737,3.605654455,1.823219472,2.431379901,1.193368813,0.530789786,0.595139771,2.29532243,2.282623409,4.633709372,1.186477763,0.691122614,0.882178143
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_178,SPG,brown,yellow,3,1,0.293943695,0.125334937,1,0.388793374,0.019747469,2.989863662,0.074903264,0.003320069,0.007713081,0.000751757,0.000942001,0.075607821,0.705752397,0.078047236,0.012480179,1.624461358,0.252554785,0.015257541,0.235297687,1,30.3750758,0.349758225,661.3844057,0,0.003280659,11.57736943,0.009515391,3.364596035,1.172277511,0.324973125,0.131497347,0.003871119,0.066232638,0.044652466,0.325354143,0.027345139,0.052446768,0.006746207,0.052031435,0.473113976,0.015889751,0.010356412,1.196318029,0.006030615,9.528871873,0.667904088,0.284702957,1,0.002974175,0.00127188,0.009280994,0.002570775,0.003848756,0.000503039,0.001384107,0.093248492,0.725542507,3.778145131,4.142663863,1.168558748,1.15386402,2.261664793,1.745824346,8.707315991,0.919903584,21.02707401,5.657710546,1.304891581,3.917092288,2.704283718,16.25374884,1.033408898,1.121632994,1.189845496,7.797313501,4.098121236,2.554921975,12.06837486,4.445335447,1.766603288,2.638722082,1.892828705,4.639795925,2.363200193,2.864729056,1.472067868,0.79218676,1.144575436,2.509439903,1.992573047,4.773298758,1.161942915,0.834408446,0.995117955
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_178,SPG,brown,yellow,2,1,0.231438055,0.120867174,1,0.436199108,0.021782395,4.053164327,0.168360287,0.015204524,0.001718284,0.001059374,0.002749346,0.080712192,0.808310389,0.113602114,0.009064184,1.864888056,0.247611086,0.013943611,0.259927774,1,27.19254754,0.414793753,658.2244436,0,0.002724927,15.26585868,0.010688331,2.777953547,1.41816847,0.232700943,0.169722045,0.031593749,0.111325519,0.013950162,0.270970132,0.010853746,0.06725115,0,0.052805501,0.42469289,0.010398918,0.013738027,0.708394922,0.009232174,8.596469868,0.448298486,0.225348186,1,0,0.002238524,0.016039058,0.002181318,0.00340825,0.006516714,0.001431512,0.079092577,0.792660703,3.719070116,3.989953998,1.157541941,0.936245112,2.056698282,1.544711918,8.632117596,0.989167499,19.20084445,5.798355074,1.027709449,3.243934908,2.139459174,14.88221585,0.875872363,0.969451503,1.231602238,7.318789338,3.804244668,2.309154839,10.25737841,3.346898611,1.599095944,2.325892106,1.672690853,3.487594041,1.895050693,2.301641763,1.212173237,0.751922477,0.788848485,1.586062754,1.865490814,3.717873953,0.859006173,0.847066431,0.825357198
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_178,SPG,brown,yellow,1,1,0.248888852,0.142008108,1,0.348043684,0.01198927,3.056985593,0.094449033,0.011898144,0.000742219,0.000517803,0.000922678,0.133717617,0.73481602,0.07555675,0.020379466,1.661823178,0.23744285,0.008487954,0.23912734,1,23.88037196,0.256135469,454.9277778,0.008524157,0.004187967,10.95125392,0.002099297,1.665620744,0.753329505,0.288224407,0.132141374,0.002327585,0.094923102,0.021014771,0.199773251,0.009973217,0.042235661,0,0.045900178,0.267406777,0.002727913,0.013123995,0.984290634,0.015866016,6.264618035,0.415725635,0.165034633,1,0.000863374,0.001103147,0.003901065,0.000819481,0.00037311,0.000242735,0.000262372,0.025664648,0.84564926,5.023521554,4.701458519,1.351894413,1.324657093,2.597170436,0.922278604,10.71288701,0.843009596,25.45186214,7.048846414,1.087654029,4.521106223,3.126515059,18.2539532,1.024554625,1.426085873,1.943512632,9.907147637,5.001136162,3.44842948,13.86840656,4.962569868,2.337318609,3.274740642,2.282585203,5.162917271,2.629393511,2.977937754,1.71972035,1.194567323,1.160428048,3.165294015,2.499566245,5.244917488,2.009968105,0.994166754,1.11421241
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_46,SPG,brown,yellow,3,1,0.201953822,0.136868081,1,0.341190827,0.012424158,3.429801695,0.069370315,0.004077036,0.00261427,0.00028221,0.002508593,0.100765434,0.77814176,0.084742912,0.020987019,1.711067954,0.24164659,0.005294252,0.240606449,1,32.34063462,0.334035673,691.1320484,0,0.003648885,20.29829753,0.014062923,4.633166572,0.943022519,0.278870616,0.196264466,0.036478591,0.116741459,0.009575392,0.202351315,0.019297349,0.02152426,0.001829133,0.073167943,0.229783321,0.043780759,0.007602332,0.562500495,0.001845841,14.22892269,0.336718987,0.134178897,1,0.000469726,0.001062751,0.006340341,0.001518208,0.001690069,0.000433268,0.000271198,0.011837173,1.009611698,5.608476209,5.124990661,1.290454951,1.265443264,3.544641818,2.291686587,15.05283949,1.617960631,30.01473778,7.780357008,1.628396924,5.143910002,4.03879678,26.36058072,1.158774039,1.659777863,2.086291763,11.23126315,5.537677111,3.823549891,17.80363683,5.07775217,2.385666606,3.42397214,2.258345666,6.470817573,3.183701113,3.433024106,1.806763535,1.043792728,1.291216571,3.047476714,3.303420859,7.072650686,2.165911545,1.272781331,1.18699051
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_46,SPG,brown,yellow,2,1,0.249987941,0.165990846,1,0.414297552,0.03426584,4.133301806,0.137325748,0.007077115,0.002531378,0.000794921,0.00082521,0.127503177,0.902447021,0.076756126,0.011997714,1.647221443,0.223622718,0.002172873,0.239368636,1,37.26176303,0.224690802,461.2450154,0,0.002532433,15.7137579,0,3.34127028,0.670300583,0.11196716,0.117549527,0.014026165,0.042607644,0.010646528,0.109480263,0.022202211,0.040399619,0,0.0403209,0.149254364,0.047266206,0.015795232,0.362084665,0.002271565,9.542821298,0.24078785,0.084083035,1,0.000835505,0.000850427,0.006149376,0.001139051,0.001329248,0.000726004,0.000881416,0.01060164,0.731083605,3.867212566,3.49601661,0.896168849,0.824177793,2.512185312,1.118609919,11.91917094,0.814657861,23.08360542,6.124932643,1.032635414,4.254130364,2.765297943,19.36289188,1.011480584,1.293033289,1.644181332,7.808905777,4.000263805,2.550322907,11.41261291,3.863392317,1.81077209,2.320442511,1.453528814,3.973219443,2.099878687,2.20981538,1.457608964,0.620458427,0.758966707,2.837873774,2.058489922,4.932984842,1.453476803,0.740148165,0.875305156
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_B_Y_46,SPG,brown,yellow,1,1,0.224071608,0.165432417,1,0.53703325,0.021802195,4.046199,0.128292652,0.017175411,0.000807248,0.001329381,0.005797862,0.126873569,0.948631367,0.100705285,0.013299112,1.682863205,0.221809949,0.001955459,0.25581555,1,23.44455416,0.186420983,369.4265963,0,0.000416122,11.75947442,0,4.486220109,0.527997032,0.103772575,0.115741129,0.021274898,0.054842455,0.017813224,0.132868626,0.013938849,0.02380507,0,0.064804775,0.220632008,0.015399556,0.002965645,0.234285325,0.002637329,8.061672733,0.092116804,0.057141988,1,0.000732176,0.000341596,0.012256515,0.001735344,0,0.000345895,0.000846585,0.007637842,0.701361633,5.19438708,4.582579972,1.592228154,1.237280644,3.215493609,1.144115844,13.56320658,1.014889906,25.95240794,7.835019997,1.518196214,5.153909168,3.565601158,24.98298682,1.091175744,1.352155013,2.18279076,10.30999127,5.388041105,3.827981398,16.90702012,4.876775333,2.208869452,3.506093122,2.307869834,6.044456464,2.864141948,3.448688332,1.983451454,1.089524622,1.106873024,3.843671858,3.019364388,6.408547831,2.064990994,1.340741258,1.408530431
